"Feature","View","Weight","AdjWeight"
"allantoate","LCMS-Aphid",-0.163283735513687,-0.185681353052791
"pseudouridine","LCMS-Aphid",-0.163200512528419,-0.185586714376986
"dimethylsulfoniopropanoate","LCMS-Aphid",-0.16258604824543,-0.184887964075193
"4-methyl-2-oxopentanoate","LCMS-Aphid",0.161960065364838,0.184176115170642
"(Z)-propanethial S-oxide","LCMS-Aphid",-0.161559268832207,-0.183720341408218
"taxifolin","LCMS-Aphid",-0.161396875977516,-0.183535673138043
"menadiol","LCMS-Aphid",-0.161338746547699,-0.183469570098774
"S-hydroxymethylglutathione","LCMS-Aphid",-0.16046416759491,-0.182475025217776
"beta-L-sorbofuranose","LCMS-Aphid",-0.159798100590706,-0.181717593853437
"1-(3-aminopropyl)-4-aminobu...","LCMS-Aphid",-0.158288091421127,-0.180000456841307
"N-phenylacetamide","LCMS-Aphid",-0.157924845814705,-0.179587384862773
"2-carboxy-L-threo-pentonate","LCMS-Aphid",-0.157409355044365,-0.179001184262807
"desmethylxanthohumol","LCMS-Aphid",-0.156628638505936,-0.178113376896383
"2-deoxy-D-glucose 6-phosphate","LCMS-Aphid",-0.156547412276268,-0.178021008870991
"secologanin","LCMS-Aphid",-0.156491786241531,-0.177957752617314
"N-acetylputrescine","LCMS-Aphid",0.154893562197685,0.176140300303345
"4-tyrosol","LCMS-Aphid",-0.154438138008118,-0.175622405612451
"(S)-malate","LCMS-Aphid",-0.150716602802277,-0.171390387706441
"phenol","LCMS-Aphid",0.150070711970329,0.170655900078368
"5678-tetrahydrobiopterin","LCMS-Aphid",-0.150066807866096,-0.170651460448455
"2-Phenylglycine","LCMS-Aphid",-0.149284183979034,-0.169761484102533
"diacetyl","LCMS-Aphid",0.148809999227524,0.169222255464846
"preQ0","LCMS-Aphid",0.147802367806435,0.168076407318625
"dehydroascorbate (bicyclic ...","LCMS-Aphid",-0.147582873702049,-0.167826805224692
"(3S5R)-carbapenam","LCMS-Aphid",-0.147522702813148,-0.167758380699553
"2-phosphoglycolate","LCMS-Aphid",-0.146568581461906,-0.166673382595376
"L-xylo-hex-3-ulono-14-lactone","LCMS-Aphid",-0.146192580461502,-0.166245805566442
"2-iminopropanoate","LCMS-Aphid",-0.146098330616951,-0.166138627477907
"dihydrolipoate","LCMS-Aphid",0.145781427621841,0.165778254923143
"p-(beta-aminoethyl)phenoxy-...","LCMS-Aphid",-0.145002171397209,-0.164892108181648
"D-ribulose 5-phosphate","LCMS-Aphid",-0.14438784122467,-0.164193510386226
"4-(2-aminophenyl)-24-dioxob...","LCMS-Aphid",-0.144323870539665,-0.164120764847241
"UDP-3-O-[(3R)-3-hydroxy-13-...","LCMS-Aphid",-0.144128859043121,-0.163899003638599
"5-amino-6-(5-phospho-D-ribo...","LCMS-Aphid",0.14297042787075,0.162581670550722
"245-trihydroxytoluene","LCMS-Aphid",-0.14144991338253,-0.160852587206193
"L-homoserine","LCMS-Aphid",0.141116812825203,0.160473795270838
"sphingosine 1-phosphate","LCMS-Aphid",0.140699371695518,0.159999093773253
"24-dinitrotoluene","LCMS-Aphid",0.1381746083498,0.157128008832085
"DOM-1","LCMS-Aphid",-0.13733696937561,-0.156175470983731
"Zearalenone","LCMS-Aphid",0.137226969003677,0.156050381869175
"a 12-hydroxyjasmonate sulfate","LCMS-Aphid",-0.133788347244263,-0.152140084625446
"glycine betaine","LCMS-Aphid",-0.132975712418556,-0.151215980742716
"(3E5Z)-tetradecadienoate","LCMS-Aphid",0.131960645318031,0.150061676965478
"octanoate","LCMS-Aphid",0.131544962525368,0.149588974995869
"a farnesoate","LCMS-Aphid",0.131299510598183,0.149309854446564
"pyridoxamine","LCMS-Aphid",-0.130602836608887,-0.148517617739324
"L-aspartate-semialdehyde","LCMS-Aphid",0.130547106266022,0.148454242869582
"melatonin","LCMS-Aphid",-0.130425408482552,-0.14831585181044
"gamma-L-glutamyl 5-phosphate","LCMS-Aphid",-0.129150524735451,-0.146866092357045
"(2S)-2-isopropyl-3-oxosucci...","LCMS-Aphid",-0.127599582076073,-0.145102407011443
"2-methylbutanoate","LCMS-Aphid",0.127176180481911,0.144620927452923
"D-glucono-15-lactone","LCMS-Aphid",0.127045124769211,0.144471894838113
"(+)-exo-5-hydroxycamphor","LCMS-Aphid",-0.126176446676254,-0.143484060237441
"octanal","LCMS-Aphid",-0.126145794987679,-0.143449204059082
"4-hydroxybenzaldehyde","LCMS-Aphid",-0.125835031270981,-0.143095812907082
"3-hydroxydecanoate","LCMS-Aphid",-0.125756040215492,-0.14300598665454
"alpha-Lactose","LCMS-Aphid",0.12416173517704,0.141192990915636
"DON-S-cysteinyl-glycine","LCMS-Aphid",0.123958304524422,0.140961655695923
"cis-zeatin riboside","LCMS-Aphid",0.123480781912804,0.140418631344113
"portulacaxanthin II","LCMS-Aphid",0.123378567397594,0.140302396071653
"palmitate","LCMS-Aphid",-0.12326480448246,-0.140173028306131
"L-cystathionine","LCMS-Aphid",-0.122004605829716,-0.138739968300365
"benzyladenine","LCMS-Aphid",0.121306024491787,0.137945562613626
"O-succinyl-L-homoserine","LCMS-Aphid",-0.11934095621109,-0.135710946066834
"4'-phosphopantetheine","LCMS-Aphid",0.119222864508629,0.135576655734558
"2-deoxy-alpha-D-ribose 1-ph...","LCMS-Aphid",0.119220815598965,0.135574325776112
"2-oxo-3-carboxy-45-cyclopro...","LCMS-Aphid",-0.119043909013271,-0.13537315292756
"2'-hydroxypseudobaptigenin","LCMS-Aphid",-0.11869190633297,-0.134972866066465
"(R)-lipoate","LCMS-Aphid",-0.118496187031269,-0.134750299963087
"(S)-2-hydroxymethylglutarate","LCMS-Aphid",0.116565823554993,0.132555148676089
"dTDP","LCMS-Aphid",-0.116185463964939,-0.132122615190095
"dADP","LCMS-Aphid",-0.115488231182098,-0.131329743039643
"N-acetyl-D-muramate","LCMS-Aphid",-0.115417793393135,-0.131249643304543
"beta-D-ribosylnicotinate","LCMS-Aphid",-0.114743031561375,-0.130482324443816
"Benzoic acid","LCMS-Aphid",0.114334419369698,0.130017662948991
"inosine","LCMS-Aphid",0.113146997988224,0.128667363067241
"phloroglucinol","LCMS-Aphid",-0.113126210868359,-0.12864372457973
"linamarin","LCMS-Aphid",-0.113058418035507,-0.12856663260917
"N-hydroxy-L-isoleucine","LCMS-Aphid",-0.111956886947155,-0.127314004585494
"(6E)-8-hydroxygeraniol","LCMS-Aphid",0.111472867429256,0.126763592147264
"N-acetyl-L-glutamate 5-semi...","LCMS-Aphid",-0.110399752855301,-0.125543278529096
"fumarate","LCMS-Aphid",0.110300980508327,0.125430957586826
"dopamine","LCMS-Aphid",0.109107092022896,0.124073303508961
"dimethylthiophosphate","LCMS-Aphid",0.108716502785683,0.123629137175888
"isoliquiritigenin","LCMS-Aphid",-0.108540862798691,-0.123429404665285
"mycaminose","LCMS-Aphid",0.108321741223335,0.123180226200161
"N-hydroxyl-tryptamine","LCMS-Aphid",0.107137270271778,0.121833281458574
"L-nicotianamine","LCMS-Aphid",0.106861047446728,0.121519169169692
"myristate","LCMS-Aphid",-0.106680020689964,-0.121313310986518
"galactarate","LCMS-Aphid",-0.106415703892708,-0.121012737874354
"4-imidazolone","LCMS-Aphid",0.106407165527344,0.121003028302065
"(2R3S)-3-isopropylmalate","LCMS-Aphid",-0.105161756277084,-0.119586786359993
"histidinol","LCMS-Aphid",0.104957662522793,0.119354697081001
"L-lysine","LCMS-Aphid",0.104956366121769,0.119353222852748
"D-gluconate 6-phosphate","LCMS-Aphid",-0.104340344667435,-0.118652701782535
"alpha-maltose","LCMS-Aphid",0.10407916456461,0.118355695624938
"norcotinine","LCMS-Aphid",-0.103215113282204,-0.117373122494066
"N-carbamoylputrescine","LCMS-Aphid",-0.102980069816113,-0.117105838133669
"4-ureido-5-imidazole carbox...","LCMS-Aphid",-0.102771133184433,-0.116868241680167
"cis-zeatin","LCMS-Aphid",0.101595036685467,0.115530820114194
"a 5678-tetrahydropteridine","LCMS-Aphid",0.101450324058533,0.115366257267267
"itaconate","LCMS-Aphid",-0.100849814713001,-0.114683376100638
"2-oxo-4-methylthiobutanoate","LCMS-Aphid",-0.100434310734272,-0.114210877472857
"3-dehydrosphinganine","LCMS-Aphid",0.0999200269579887,0.113626049430229
"D-glucosamine","LCMS-Aphid",0.098080575466156,0.111534280517643
"a phytosphingenine","LCMS-Aphid",0.0974701419472694,0.110840113879557
"pantetheine","LCMS-Aphid",-0.0970269739627838,-0.110336156576461
"coniferaldehyde","LCMS-Aphid",0.0969372391700745,0.110234112869084
"78-dihydropteroate","LCMS-Aphid",0.0966928601264954,0.109956212370747
"agmatine","LCMS-Aphid",-0.0964800491929054,-0.109714210177638
"CMP","LCMS-Aphid",-0.0964360162615776,-0.10966413725248
"4'-methoxyisoflavan-2'47-triol","LCMS-Aphid",0.0952861830592155,0.108356581517502
"(S)-2-formylglutarate","LCMS-Aphid",-0.0936659201979637,-0.106514067323226
"enolaldehyde","LCMS-Aphid",0.0917222425341606,0.104303775542614
"L-methionine-(R)-S-oxide","LCMS-Aphid",-0.0909993425011635,-0.10348171536726
"3-dehydrocarnitine","LCMS-Aphid",-0.0901057124137878,-0.102465506108999
"Isorhamnetin","LCMS-Aphid",0.0895616933703423,0.101846864014881
"5-chloro-5-deoxyribose 1-ph...","LCMS-Aphid",0.0895257890224457,0.101806034670324
"L-citrulline","LCMS-Aphid",-0.0882892981171608,-0.100399934401926
"D-sedoheptulose","LCMS-Aphid",0.087225578725338,0.0991903047023069
"L-dehydro-ascorbate","LCMS-Aphid",-0.0868640244007111,-0.0987791559985636
"5-acetamidovalerate","LCMS-Aphid",-0.0868313759565353,-0.0987420291697919
"N6-dimethylallyladenine","LCMS-Aphid",-0.0857758671045303,-0.0975417362491106
"[(1S)-223-trimethyl-4-oxocy...","LCMS-Aphid",-0.0855522453784943,-0.0972874403479802
"2-iminobutanoate","LCMS-Aphid",-0.0855392590165138,-0.097272672647718
"11-cis-3-hydroxyretinol","LCMS-Aphid",-0.0849656015634537,-0.0966203266456014
"methylmalonate semialdehyde","LCMS-Aphid",0.0835721865296364,0.0950357769779365
"acetoin","LCMS-Aphid",-0.0826781839132309,-0.0940191440908661
"hypoxanthine","LCMS-Aphid",-0.0822033807635307,-0.0934792122293571
"XMP","LCMS-Aphid",-0.081192672252655,-0.0923298649091787
"4-amino-2-methyl-5-pyrimidi...","LCMS-Aphid",0.0800497159361839,0.0910301293620042
"a methyl jasmonate","LCMS-Aphid",0.0797052085399628,0.0906383659125351
"L-saccharopine","LCMS-Aphid",0.0790876224637032,0.0899360656013272
"4-coumaroyl-4'-hydroxypheny...","LCMS-Aphid",-0.0787290334701538,-0.0895282889828991
"(R)-3- (34-dihydroxyphenyl)...","LCMS-Aphid",-0.0786335617303848,-0.0894197213918721
"S-sulfo-L-cysteine","LCMS-Aphid",0.078278660774231,0.0890161386986476
"lipoamide","LCMS-Aphid",-0.0781372040510178,-0.0888552783675067
"4-hydroxy-2-oxohexanoate","LCMS-Aphid",0.0779000893235207,0.0885856386309347
"perillate","LCMS-Aphid",-0.0772672593593597,-0.0878660034288855
"a jasmonoyl-L-isoleucine","LCMS-Aphid",-0.0768506601452827,-0.0873922593324071
"3-phospho-L-serine","LCMS-Aphid",-0.0767264515161514,-0.0872510130150971
"N-Butylbenzenesulfonamide","LCMS-Aphid",-0.0762733146548271,-0.0867357194050869
"acrylamide","LCMS-Aphid",-0.0748598575592041,-0.0851283785075279
"2'-hydroxynicotine","LCMS-Aphid",-0.0736586377024651,-0.0837623874147134
"5'-deoxy-5'-chloroadenosine","LCMS-Aphid",-0.0736586377024651,-0.0837623874147134
"L-Threonic acid","LCMS-Aphid",-0.0735441073775291,-0.0836321469738466
"2-amino-6-acetyl-3789-tetra...","LCMS-Aphid",0.0729704350233078,0.0829797840265776
"caffeate","LCMS-Aphid",0.0726000070571899,0.0825585444846173
"N-(3-aminopropyl)acetamide","LCMS-Aphid",0.0724450498819351,0.0823823318454586
"2'-deoxycytidine","LCMS-Aphid",0.0722446441650391,0.0821544364916702
"L-arabinono-14-lactone","LCMS-Aphid",-0.0718888938426971,-0.0817498879247624
"UDP-N-acetyl-alpha-D-glucos...","LCMS-Aphid",0.0716359838843346,0.0814622863267126
"2-oxopenta-34-dienoate","LCMS-Aphid",0.0712315887212753,0.0810024203099987
"N-acetyl-DL-methionine","LCMS-Aphid",0.07026007771492,0.0798976472130443
"L-methionine","LCMS-Aphid",-0.0686168000102043,-0.0780289612309826
"(4-{4-[2-(gamma-L-glutamyla...","LCMS-Aphid",-0.0680009946227074,-0.0773286858654791
"6-carboxy-5678-tetrahydropt...","LCMS-Aphid",0.0668902993202209,0.0760656365731154
"3-sulfinoalanine","LCMS-Aphid",-0.0630526691675186,-0.0717015989852429
"(R)-3-methylitaconate","LCMS-Aphid",0.0622940957546234,0.0708389721151929
"a retinoate","LCMS-Aphid",-0.0619752407073975,-0.070476379745473
"2-oxovalerate","LCMS-Aphid",0.061473298817873,0.0699055865252691
"(2S4S)-2-methyl-2334-tetrah...","LCMS-Aphid",-0.0603523217141628,-0.0686308450777925
"(-)-maackiain","LCMS-Aphid",-0.0603024177253246,-0.0685740957626139
"7-carboxy-7-deazaguanine","LCMS-Aphid",0.0582521520555019,0.0662425953073315
"S-(2-succinyl)-L-cysteine","LCMS-Aphid",-0.0580880083143711,-0.0660559359817567
"benzene-14-diol","LCMS-Aphid",-0.0580246448516846,-0.0659838809577292
"(R)-adrenaline","LCMS-Aphid",0.057698979973793,0.065613544653391
"harmalol","LCMS-Aphid",-0.0573147721588612,-0.0651766350818064
"succinate","LCMS-Aphid",0.0571579597890377,0.0649983127711817
"5-formamido-1-(5-phospho-D-...","LCMS-Aphid",0.0549872890114784,0.0625298912487235
"glutathione","LCMS-Aphid",-0.0546286329627037,-0.0621220383771099
"PAI-1","LCMS-Aphid",-0.0539844334125519,-0.0613894740238271
"naringenin","LCMS-Aphid",0.0525258108973503,0.0597307723695328
"2'-deoxymugineate","LCMS-Aphid",0.052477914839983,0.0596763064136317
"L-glutamate-5-semialdehyde","LCMS-Aphid",0.0518797598779202,0.058996102581072
"3-methoxy-4-hydroxy-5-all-t...","LCMS-Aphid",0.051728930324316,0.0588245837491109
"(2E)-hexadecenal","LCMS-Aphid",0.0517037995159626,0.0587960057496935
"D-glycero-D-manno-heptose 7...","LCMS-Aphid",-0.0510014928877354,-0.0579973637748702
"alpha-(2-methoxyphenoxy)-be...","LCMS-Aphid",-0.0505979992449284,-0.0575385229398728
"NN-dihydroxy-L-valine","LCMS-Aphid",-0.0504636205732822,-0.0573857115560923
"bisulfite","LCMS-Aphid",0.0498070009052753,0.0566390234183361
"D-erythro-sphinganine","LCMS-Aphid",0.0488345772027969,0.0555332124308011
"N-acetyl-alpha-D-glucosamine","LCMS-Aphid",0.0487272143363953,0.0554111226082087
"S-allyl-L-cysteine","LCMS-Aphid",-0.0486524701118469,-0.0553261257240833
"spermidine","LCMS-Aphid",0.0471963621675968,0.0536702835642461
"glucose-16-bisphosphate","LCMS-Aphid",0.0465598814189434,0.0529464967998741
"4-phospho-hydroxy-L-threonine","LCMS-Aphid",0.0462745055556297,0.0526219759511687
"(+)-trans-isoalliin","LCMS-Aphid",-0.0459014363586903,-0.0521977328809565
"45-secobiotin","LCMS-Aphid",-0.0455840341746807,-0.0518367926635895
"4-coumaraldehyde","LCMS-Aphid",0.0454324595630169,0.0516644265740115
"aminopropylcadaverine","LCMS-Aphid",-0.0453110486268997,-0.0515263617090528
"D-alanyl-D-alanine","LCMS-Aphid",0.0451410263776779,0.0513330175208808
"5-hydroxy-L-lysine","LCMS-Aphid",0.0435694828629494,0.0495459055021723
"a 6-hydroxy-3-isopropenylhe...","LCMS-Aphid",-0.0430021472275257,-0.0489007484809349
"indole-3-ethanol","LCMS-Aphid",-0.0429771207273006,-0.0488722890975839
"a 78-dihydroneopterin","LCMS-Aphid",0.0422443710267544,0.0480390281765349
"34-dihydroxy-5-all-trans-de...","LCMS-Aphid",-0.0421438217163086,-0.0479246865248488
"23-dihydroxybenzoate","LCMS-Aphid",0.0420082323253155,0.047770498347441
"25-dioxopentanoate","LCMS-Aphid",0.0415929667651653,0.0472982708420968
"3-sulfolactaldehyde","LCMS-Aphid",-0.0409346632659435,-0.0465496679021264
"L-canaline","LCMS-Aphid",-0.0402866341173649,-0.0458127486446928
"PAI-1-2","LCMS-Aphid",-0.0400344468653202,-0.0455259688865313
"VAI-1","LCMS-Aphid",0.0398001186549664,0.0452594978934464
"hypoglycin A","LCMS-Aphid",-0.0392378978431225,-0.0446201572957489
"aldehydo-D-glucose","LCMS-Aphid",-0.0385491400957108,-0.0438369227006886
"carbamoyl-phosphate","LCMS-Aphid",-0.037867970764637,-0.0430623174244561
"N-acetylglutamyl-phosphate","LCMS-Aphid",-0.0376893021166325,-0.0428591408116403
"sulfamate","LCMS-Aphid",0.0357693769037724,0.0406758596038549
"gallate","LCMS-Aphid",0.0352197177708149,0.0400508037695779
"a jasmonoyl-L-phenylalanine","LCMS-Aphid",-0.0351930670440197,-0.0400204973646221
"scopoletin","LCMS-Aphid",0.0350935086607933,0.0399072825655666
"glyceryl 1-monostearate","LCMS-Aphid",0.0348538421094418,0.0396347409716567
"1-(3-aminopropyl)-pyrrolinium","LCMS-Aphid",-0.0344785116612911,-0.0392079264745773
"glutamate-1-semialdehyde","LCMS-Aphid",-0.0334026701748371,-0.0379845118935313
"histidinal","LCMS-Aphid",-0.0318170338869095,-0.0361813739969995
"sulfate","LCMS-Aphid",-0.0301494020968676,-0.034284993281586
"laurate","LCMS-Aphid",-0.0282233692705631,-0.0320947666794862
"2-hydroxy-3-carboxy-45-cycl...","LCMS-Aphid",-0.0271790567785501,-0.0309072059226425
"galactinol","LCMS-Aphid",0.0257907677441835,0.0293284853873818
"N-methylethanolamine phosphate","LCMS-Aphid",0.0249059330672026,0.0283222780052872
"a 4'-methoxyisoflavone","LCMS-Aphid",-0.0248974114656448,-0.0283125874962941
"[5-(aminomethyl)furan-3-yl]...","LCMS-Aphid",-0.0243396945297718,-0.0276783685708906
"cis-coumarinic acid-beta-D-...","LCMS-Aphid",-0.0242847893387079,-0.0276159320389587
"citrate","LCMS-Aphid",-0.0232046730816364,-0.0263876563173358
"3-phospho-hydroxypyruvate","LCMS-Aphid",-0.0230458099395037,-0.0262070019301206
"alpha-iminosuccinate","LCMS-Aphid",0.0211729947477579,0.0240772928214506
"a 7-deazapurine","LCMS-Aphid",0.0210296027362347,0.0239142317386499
"stearate","LCMS-Aphid",-0.0207796711474657,-0.0236300170529235
"iridotrial","LCMS-Aphid",0.0197231099009514,0.0224285273808583
"4-benzosemiquinone","LCMS-Aphid",-0.0193431470543146,-0.0219964450595459
"purine-ring","LCMS-Aphid",-0.0183163192123175,-0.0208287673208264
"DON-Hexitol","LCMS-Aphid",-0.0176264774054289,-0.0200442999659335
"anthranilate","LCMS-Aphid",-0.0176043044775724,-0.0200190855792551
"beta-alanine betaine","LCMS-Aphid",0.0167736224830151,0.0190744589988994
"dethiobiotin","LCMS-Aphid",0.016258355230093,0.0184885125762176
"(2S)-naringenin","LCMS-Aphid",0.0143769402056932,0.0163490239965047
"histamine","LCMS-Aphid",-0.0138491513207555,-0.0157488383504992
"cystine","LCMS-Aphid",0.0134362503886223,0.0152792998290166
"an imidazolidine","LCMS-Aphid",0.0133995581418276,0.0152375745095293
"pinoresinol","LCMS-Aphid",0.0131825339049101,0.0149907810745965
"nt-pentose-ring","LCMS-Aphid",0.0128201888874173,0.0145787332187073
"alpha-D-quinovopyranose","LCMS-Aphid",0.0105812698602676,0.0120327018394708
"2-hydroxyhexadecanoate","LCMS-Aphid",0.00995893497020006,0.0113250013200274
"(1S2R)-1-C-(indol-3-yl)glyc...","LCMS-Aphid",0.00818435661494732,0.00930700418721492
"pyridoxine","LCMS-Aphid",0.00733392126858234,0.00833991468929165
"rosmarinate","LCMS-Aphid",-0.0069927298463881,-0.0079519220657537
"a methylhexadecanoic acid","LCMS-Aphid",-0.00661508645862341,-0.00752247736330989
"dihydroxyacetone","LCMS-Aphid",0.00600703340023756,0.00683101771330998
"adenylo-succinate","LCMS-Aphid",0.00578402820974588,0.00657742291785763
"56-dihydroxyindole","LCMS-Aphid",-0.00540873827412724,-0.00615065449041115
"(2S)-2-amino-3-oxo-4-phosph...","LCMS-Aphid",0.00504634482786059,0.00573855156277684
"N2-formyl-N1-(5-phospho-bet...","LCMS-Aphid",0.00501410057768226,0.00570188437126232
"formononetin","LCMS-Aphid",-0.00478675356134772,-0.0054433521820476
"3-Methylhistidine","LCMS-Aphid",-0.00471869576722383,-0.0053659589054977
"alpha-D-galactose","LCMS-Aphid",-0.00467345770448446,-0.0053145155411448
"L-aspartate","LCMS-Aphid",-0.00444136513397098,-0.00505058685044656
"(S)-45-dihydroxypentan-23-d...","LCMS-Aphid",-0.00415978021919727,-0.00473037695440304
"linoleate","LCMS-Aphid",-0.00383089343085885,-0.00435637679040785
"AAI-1","LCMS-Aphid",-0.00357941398397088,-0.00407040192698239
"(2Z)-2-hydroxypenta-24-dien...","LCMS-Aphid",0.00343182450160384,0.00390256760658264
"dihydrolipoamide","LCMS-Aphid",0.00198254245333374,0.00225448765035603
"2-hydroxy-2-methylbutyronit...","LCMS-Aphid",-0.00182027206756175,-0.00206995864815167
"2-C-methyl-D-erythritol 4-p...","LCMS-Aphid",0.00178629229776561,0.00203131787592583
"O-phosphoethanolamine","LCMS-Aphid",-0.00157040194608271,-0.00178581386117867
"(2R4S)-2-methyl-24-dihydrox...","LCMS-Aphid",-0.00100292847491801,-0.00114050009728212
"D-sedoheptulose 17-bisphosp...","LCMS-Aphid",-0.000715312373358756,-0.000813431717021955
"ophthalmate","LCMS-BuchHam",-0.82394403219223,-0.997005338907846
"L-asparagine","LCMS-BuchHam",-0.789760887622833,-0.95564236241335
"norophthalmate","LCMS-BuchHam",-0.737984299659729,-0.892990613492614
"guanine","LCMS-BuchHam",-0.718124389648438,-0.868959325519322
"S-methyl-5'-thioadenosine","LCMS-BuchHam",-0.699418127536774,-0.846323997793582
"gamma-L-glutamyl-D-alanine","LCMS-BuchHam",-0.690083920955658,-0.835029233304445
"S-acetyldihydrolipoamide","LCMS-BuchHam",-0.686754167079926,-0.831000097511664
"palmitoleate","LCMS-BuchHam",-0.559236705303192,-0.676698852247327
"allantoin","LCMS-BuchHam",-0.543955624103546,-0.658208130857191
"(S)-2345-tetrahydrodipicoli...","LCMS-BuchHam",-0.519697904586792,-0.628855316924448
"L-valine","LCMS-BuchHam",-0.518182814121246,-0.627021996669602
"methyl-D-glucoside","LCMS-BuchHam",0.51246452331543,0.62010263535369
"shikimate 3-phosphate","LCMS-BuchHam",-0.507657587528229,-0.61428605017754
"L-methionine","LCMS-BuchHam",0.506815135478973,0.61326664939537
"tuberonic acid glucoside","LCMS-BuchHam",-0.505138337612152,-0.611237656696628
"gamma-L-glutamyl-(S)-2-amin...","LCMS-BuchHam",-0.47071847319603,-0.56958823968944
"dethiobiotin","LCMS-BuchHam",-0.465644955635071,-0.563449079870708
"2-hydroxypentanoate","LCMS-BuchHam",0.405888974666595,0.491141945248066
"(7R8S)-diaminononanoate","LCMS-BuchHam",-0.405715674161911,-0.490932244683883
"5-aminolevulinate","LCMS-BuchHam",0.398906260728836,0.482692581208752
"L-arabitol","LCMS-BuchHam",-0.375865757465363,-0.4548126477821
"melanin","LCMS-BuchHam",-0.356555193662643,-0.431446090763164
"maackiain","LCMS-BuchHam",-0.353349030017853,-0.427566504108761
"xanthine","LCMS-BuchHam",-0.345430761575699,-0.417985081580912
"propanoyl phosphate","LCMS-BuchHam",0.312127709388733,0.377687052182011
"an icosadienoate","LCMS-BuchHam",-0.302352339029312,-0.365858461819856
"L-arginino-succinate","LCMS-BuchHam",-0.301956176757812,-0.365379089575715
"tetrahydrofolate","LCMS-BuchHam",-0.297520846128464,-0.360012161550862
"4-methylphenol","LCMS-BuchHam",-0.293663948774338,-0.355345160998104
"3-(4-hydroxyphenyl)lactate","LCMS-BuchHam",0.284234523773193,0.343935178400186
"phosphate","LCMS-BuchHam",0.266037553548813,0.321916114292902
"GDP","LCMS-BuchHam",-0.265864580869675,-0.321706810410784
"a hexosamine","LCMS-BuchHam",0.264553278684616,0.320120082152134
"(7R8S)-8-amino-7-(carboxyam...","LCMS-BuchHam",-0.263060122728348,-0.318313303533615
"67-dimethyl-8-(1-D-ribityl)...","LCMS-BuchHam",0.254749834537506,0.308257521380442
"L-histidine","LCMS-BuchHam",0.246626138687134,0.298427523446074
"IMP","LCMS-BuchHam",-0.239332348108292,-0.289601744189401
"caffeate","LCMS-BuchHam",0.238431707024574,0.288511932340753
"LL-diaminopimelate","LCMS-BuchHam",-0.237459018826485,-0.287334940592894
"1-deoxy-L-glycero-tetrulose...","LCMS-BuchHam",-0.229349657893181,-0.277522288483353
"a linoleate group","LCMS-BuchHam",0.228204295039177,0.276136353473435
"gamma-L-glutamyl-L-cysteine","LCMS-BuchHam",-0.220615208148956,-0.266953253831516
"porphobilinogen","LCMS-BuchHam",-0.216379925608635,-0.261828392021123
"(8S)-8-amino-7-oxononanoate","LCMS-BuchHam",0.214831694960594,0.25995497081574
"L-proline","LCMS-BuchHam",-0.211148709058762,-0.255498410098285
"indole-3-lactate","LCMS-BuchHam",0.210053727030754,0.254173437909304
"1-pyrroline-5-carboxylate","LCMS-BuchHam",0.207174733281136,0.250689739955433
"N-acetyl-D-muramate","LCMS-BuchHam",-0.205248236656189,-0.248358601740439
"riboflavin","LCMS-BuchHam",-0.197657600045204,-0.239173626874215
"methionine S-oxide","LCMS-BuchHam",-0.180630221962929,-0.218569816187629
"mandelonitrile","LCMS-BuchHam",-0.179101780056953,-0.216720340154149
"368-trimethylallantoin","LCMS-BuchHam",0.1781335324049,0.215548721645166
"a serine phosphoethanolamine","LCMS-BuchHam",0.171396508812904,0.207396652782314
"2-oxoglutarate","LCMS-BuchHam",-0.161273971199989,-0.195147976113681
"menadiol","LCMS-BuchHam",-0.15950420498848,-0.193006487987602
"beta-D-glucopyranose","LCMS-BuchHam",-0.15797033905983,-0.191150448669052
"dUMP","LCMS-BuchHam",-0.153556123375893,-0.185809070575365
"L-glutamine","LCMS-BuchHam",-0.151483237743378,-0.183300795787496
"alpha-D-ribose-1-phosphate","LCMS-BuchHam",-0.147207871079445,-0.178127430579196
"a 5678-tetrahydropteridine","LCMS-BuchHam",0.139548227190971,0.16885895413836
"L-tyrosine","LCMS-BuchHam",0.13531082868576,0.16373153192555
"a farnesoate","LCMS-BuchHam",0.12918309867382,0.156316732741878
"a 78-dihydroneopterin","LCMS-BuchHam",0.128023400902748,0.154913451907132
"dTDP","LCMS-BuchHam",-0.117275387048721,-0.141907923890127
"4-hydroxy-4-methyl-2-oxoglu...","LCMS-BuchHam",0.116586647927761,0.141074521918776
"2-iminoacetate","LCMS-BuchHam",-0.115513548254967,-0.139776028257611
"O-acetyl-L-serine","LCMS-BuchHam",-0.0960660949349403,-0.116243829430174
"L-aspartate","LCMS-BuchHam",-0.0872112959623337,-0.105529167383099
"2-hydroxyhexadecanoate","LCMS-BuchHam",-0.079562209546566,-0.0962734659078451
"a jasmonoyl-L-isoleucine","LCMS-BuchHam",-0.0793064013123512,-0.0959639276803879
"XMP","LCMS-BuchHam",-0.0775182694196701,-0.0938002163431857
"3-hydroxy-3-methyl-2-oxopen...","LCMS-BuchHam",0.0732224732637405,0.0886021306298561
"a methyl jasmonate","LCMS-BuchHam",0.0727604106068611,0.088043016275216
"D-alanyl-D-alanine","LCMS-BuchHam",0.061899472028017,0.0749008448101869
"a neopterin","LCMS-BuchHam",-0.0600824058055878,-0.0727021217730275
"pseudouridine","LCMS-BuchHam",-0.0543855093419552,-0.0658086484695862
